     0.96000     0.06000     0.44483
     0.99000     0.06000     0.42062
 
     0.00000     0.09000     0.43529
     0.03000     0.09000     0.44545
     0.06000     0.09000     0.46962
     0.09000     0.09000     0.49393
     0.12000     0.09000     0.51770
     0.15000     0.09000     0.54076
     0.18000     0.09000     0.56291
     0.21000     0.09000     0.58396
     0.24000     0.09000     0.60373
     0.27000     0.09000     0.62202
     0.30000     0.09000     0.63868
     0.33000     0.09000     0.65354
     0.36000     0.09000     0.66646
     0.39000     0.09000     0.67728
     0.42000     0.09000     0.68592
     0.45000     0.09000     0.69225
     0.48000     0.09000     0.69622
     0.51000     0.09000     0.69777
     0.54000     0.09000     0.69687
     0.57000     0.09000     0.69352
     0.60000     0.09000     0.68774
     0.63000     0.09000     0.67958
     0.66000     0.09000     0.66912
     0.69000     0.09000     0.65644
     0.72000     0.09000     0.64167
     0.75000     0.09000     0.62496
     0.78000     0.09000     0.60646
     0.81000     0.09000     0.58635
     0.84000     0.09000     0.56482
     0.87000     0.09000     0.54208
     0.90000     0.09000     0.51832
     0.93000     0.09000     0.49376
     0.96000     0.09000     0.46863
     0.99000     0.09000     0.44311
 
     0.00000     0.12000     0.45657
     0.03000     0.12000     0.46694
     0.06000     0.12000     0.49221
     0.09000     0.12000     0.51770
     0.12000     0.12000     0.54265
     0.15000     0.12000     0.56684
     0.18000     0.12000     0.59009
     0.21000     0.12000     0.61219
     0.24000     0.12000     0.63295
     0.27000     0.12000     0.65217
     0.30000     0.12000     0.66968
     0.33000     0.12000     0.68531
     0.36000     0.12000     0.69890
     0.39000     0.12000     0.71032
     0.42000     0.12000     0.71943
     0.45000     0.12000     0.72613
     0.48000     0.12000     0.73035
     0.51000     0.12000     0.73204
     0.54000     0.12000     0.73115
     0.57000     0.12000     0.72769
     0.60000     0.12000     0.72168
     0.63000     0.12000     0.71317
     0.66000     0.12000     0.70224
     0.69000     0.12000     0.68898
     0.72000     0.12000     0.67352
     0.75000     0.12000     0.65601
     0.78000     0.12000     0.63661
     0.81000     0.12000     0.61553
     0.84000     0.12000     0.59294
     0.87000     0.12000     0.56907
     0.90000     0.12000     0.54414
     0.93000     0.12000     0.51836
     0.96000     0.12000     0.49197
     0.99000     0.12000     0.46518
 
     0.00000     0.15000     0.47722
     0.03000     0.15000     0.48778
     0.06000     0.15000     0.51412
     0.09000     0.15000     0.54076
     0.12000     0.15000     0.56684
     0.15000     0.15000     0.59215
     0.18000     0.15000     0.61646
     0.21000     0.15000     0.63959
     0.24000     0.15000     0.66131
     0.27000     0.15000     0.68145
     0.30000     0.15000     0.69979
     0.33000     0.15000     0.71618
     0.36000     0.15000     0.73044
     0.39000     0.15000     0.74242
     0.42000     0.15000     0.75201
     0.45000     0.15000     0.75908
     0.48000     0.15000     0.76355
     0.51000     0.15000     0.76537
     0.54000     0.15000     0.76451
     0.57000     0.15000     0.76095
     0.60000     0.15000     0.75472
     0.63000     0.15000     0.74587
     0.66000     0.15000     0.73447
     0.69000     0.15000     0.72064
     0.72000     0.15000     0.70451
     0.75000     0.15000     0.68622
     0.78000     0.15000     0.66596
     0.81000     0.15000     0.64392
     0.84000     0.15000     0.62031
     0.87000     0.15000     0.59534
     0.90000     0.15000     0.56926
     0.93000     0.15000     0.54229
     0.96000     0.15000     0.51468
     0.99000     0.15000     0.48665
 
     0.00000     0.18000     0.49708
     0.03000     0.18000     0.50779
     0.06000     0.18000     0.53515
     0.09000     0.18000     0.56291
     0.12000     0.18000     0.59009
     0.15000     0.18000     0.61646
     0.18000     0.18000     0.64181
     0.21000     0.18000     0.66593
     0.24000     0.18000     0.68860
     0.27000     0.18000     0.70961
     0.30000     0.18000     0.72877
     0.33000     0.18000     0.74589
     0.36000     0.18000     0.76080
     0.39000     0.18000     0.77335
     0.42000     0.18000     0.78339
     0.45000     0.18000     0.79082
     0.48000     0.18000     0.79554
     0.51000     0.18000     0.79750
     0.54000     0.18000     0.79666
     0.57000     0.18000     0.79301
     0.60000     0.18000     0.78657
     0.63000     0.18000     0.77739
     0.66000     0.18000     0.76556
     0.69000     0.18000     0.75118
     0.72000     0.18000     0.73440
     0.75000     0.18000     0.71536
     0.78000     0.18000     0.69426
     0.81000     0.18000     0.67130
     0.84000     0.18000     0.64669
     0.87000     0.18000     0.62067
     0.90000     0.18000     0.59347
     0.93000     0.18000     0.56535
     0.96000     0.18000     0.53655
     0.99000     0.18000     0.50731
 
     0.00000     0.21000     0.51596
     0.03000     0.21000     0.52682
     0.06000     0.21000     0.55513
     0.09000     0.21000     0.58396
     0.12000     0.21000     0.61219
     0.15000     0.21000     0.63959
     0.18000     0.21000     0.66593
     0.21000     0.21000     0.69100
     0.24000     0.21000     0.71457
     0.27000     0.21000     0.73643
     0.30000     0.21000     0.75637
     0.33000     0.21000     0.77420
     0.36000     0.21000     0.78974
     0.39000     0.21000     0.80282
     0.42000     0.21000     0.81331
     0.45000     0.21000     0.82109
     0.48000     0.21000     0.82606
     0.51000     0.21000     0.82815
     0.54000     0.21000     0.82733
     0.57000     0.21000     0.82360
     0.60000     0.21000     0.81696
     0.63000     0.21000     0.80747
     0.66000     0.21000     0.79523
     0.69000     0.21000     0.78033
     0.72000     0.21000     0.76292
     0.75000     0.21000     0.74317
     0.78000     0.21000     0.72126
     0.81000     0.21000     0.69741
     0.84000     0.21000     0.67185
     0.87000     0.21000     0.64481
     0.90000     0.21000     0.61655
     0.93000     0.21000     0.58733
     0.96000     0.21000     0.55740
     0.99000     0.21000     0.52700
 
     0.00000     0.24000     0.53370
     0.03000     0.24000     0.54468
     0.06000     0.24000     0.57389
     0.09000     0.24000     0.60373
     0.12000     0.24000     0.63295
     0.15000     0.24000     0.66131
     0.18000     0.24000     0.68860
     0.21000     0.24000     0.71457
     0.24000     0.24000     0.73900
     0.27000     0.24000     0.76166
     0.30000     0.24000     0.78235
     0.33000     0.24000     0.80085
     0.36000     0.24000     0.81699
     0.39000     0.24000     0.83059
     0.42000     0.24000     0.84150
     0.45000     0.24000     0.84962
     0.48000     0.24000     0.85482
     0.51000     0.24000     0.85705
     0.54000     0.24000     0.85626
     0.57000     0.24000     0.85244
     0.60000     0.24000     0.84562
     0.63000     0.24000     0.83585
     0.66000     0.24000     0.82320
     0.69000     0.24000     0.80781
     0.72000     0.24000     0.78981
     0.75000     0.24000     0.76938
     0.78000     0.24000     0.74671
     0.81000     0.24000     0.72203
     0.84000     0.24000     0.69556
     0.87000     0.24000     0.66756
     0.90000     0.24000     0.63829
     0.93000     0.24000     0.60802
     0.96000     0.24000     0.57701
     0.99000     0.24000     0.54553
 
     0.00000     0.27000     0.55013
     0.03000     0.27000     0.56120
     0.06000     0.27000     0.59125
     0.09000     0.27000     0.62202
     0.12000     0.27000     0.65217
     0.15000     0.27000     0.68145
     0.18000     0.27000     0.70961
     0.21000     0.27000     0.73643
     0.24000     0.27000     0.76166
     0.27000     0.27000     0.78508
     0.30000     0.27000     0.80646
     0.33000     0.27000     0.82560
     0.36000     0.27000     0.84230
     0.39000     0.27000     0.85639
     0.42000     0.27000     0.86771
     0.45000     0.27000     0.87614
     0.48000     0.27000     0.88157
     0.51000     0.27000     0.88392
     0.54000     0.27000     0.88316
     0.57000     0.27000     0.87928
     0.60000     0.27000     0.87229
     0.63000     0.27000     0.86224
     0.66000     0.27000     0.84923
     0.69000     0.27000     0.83338
     0.72000     0.27000     0.81483
     0.75000     0.27000     0.79376
     0.78000     0.27000     0.77038
     0.81000     0.27000     0.74491
     0.84000     0.27000     0.71759
     0.87000     0.27000     0.68869
     0.90000     0.27000     0.65848
     0.93000     0.27000     0.62723
     0.96000     0.27000     0.59522
     0.99000     0.27000     0.56272
 
     0.00000     0.30000     0.56508
     0.03000     0.30000     0.57625
     0.06000     0.30000     0.60705
     0.09000     0.30000     0.63868
     0.12000     0.30000     0.66968
     0.15000     0.30000     0.69979
     0.18000     0.30000     0.72877
     0.21000     0.30000     0.75637
     0.24000     0.30000     0.78235
     0.27000     0.30000     0.80646
     0.30000     0.30000     0.82849
     0.33000     0.30000     0.84822
     0.36000     0.30000     0.86544
     0.39000     0.30000     0.87998
     0.42000     0.30000     0.89168
     0.45000     0.30000     0.90040
     0.48000     0.30000     0.90604
     0.51000     0.30000     0.90852
     0.54000     0.30000     0.90779
     0.57000     0.30000     0.90384
     0.60000     0.30000     0.89669
     0.63000     0.30000     0.88640
     0.66000     0.30000     0.87305
     0.69000     0.30000     0.85677
     0.72000     0.30000     0.83771
     0.75000     0.30000     0.81606
     0.78000     0.30000     0.79202
     0.81000     0.30000     0.76582
     0.84000     0.30000     0.73773
     0.87000     0.30000     0.70800
     0.90000     0.30000     0.67692
     0.93000     0.30000     0.64477
     0.96000     0.30000     0.61183
     0.99000     0.30000     0.57839
 
     0.00000     0.33000     0.57842
     0.03000     0.33000     0.58965
     0.06000     0.33000     0.62113
     0.09000     0.33000     0.65354
     0.12000     0.33000     0.68531
     0.15000     0.33000     0.71618
     0.18000     0.33000     0.74589
     0.21000     0.33000     0.77420
     0.24000     0.33000     0.80085
     0.27000     0.33000     0.82560
     0.30000     0.33000     0.84822
     0.33000     0.33000     0.86848
     0.36000     0.33000     0.88618
     0.39000     0.33000     0.90114
     0.42000     0.33000     0.91318
     0.45000     0.33000     0.92217
     0.48000     0.33000     0.92801
     0.51000     0.33000     0.93060
     0.54000     0.33000     0.92990
     0.57000     0.33000     0.92589
     0.60000     0.33000     0.91860
     0.63000     0.33000     0.90809
     0.66000     0.33000     0.89443
     0.69000     0.33000     0.87776
     0.72000     0.33000     0.85824
     0.75000     0.33000     0.83605
     0.78000     0.33000     0.81141
     0.81000     0.33000     0.78456
     0.84000     0.33000     0.75576
     0.87000     0.33000     0.72528
     0.90000     0.33000     0.69341
     0.93000     0.33000     0.66044
     0.96000     0.33000     0.62667
     0.99000     0.33000     0.59238
 
     0.00000     0.36000     0.58999
     0.03000     0.36000     0.60129
     0.06000     0.36000     0.63335
     0.09000     0.36000     0.66646
     0.12000     0.36000     0.69890
     0.15000     0.36000     0.73044
     0.18000     0.36000     0.76080
     0.21000     0.36000     0.78974
     0.24000     0.36000     0.81699
     0.27000     0.36000     0.84230
     0.30000     0.36000     0.86544
     0.33000     0.36000     0.88618
     0.36000     0.36000     0.90431
     0.39000     0.36000     0.91963
     0.42000     0.36000     0.93199
     0.45000     0.36000     0.94122
     0.48000     0.36000     0.94723
     0.51000     0.36000     0.94992
     0.54000     0.36000     0.94924
     0.57000     0.36000     0.94519
     0.60000     0.36000     0.93778
     0.63000     0.36000     0.92706
     0.66000     0.36000     0.91314
     0.69000     0.36000     0.89613
     0.72000     0.36000     0.87619
     0.75000     0.36000     0.85353
     0.78000     0.36000     0.82836
     0.81000     0.36000     0.80092
     0.84000     0.36000     0.77149
     0.87000     0.36000     0.74035
     0.90000     0.36000     0.70778
     0.93000     0.36000     0.67409
     0.96000     0.36000     0.63958
     0.99000     0.36000     0.60454
 
     0.00000     0.39000     0.59968
     0.03000     0.39000     0.61103
     0.06000     0.39000     0.64360
     0.09000     0.39000     0.67728
     0.12000     0.39000     0.71032
     0.15000     0.39000     0.74242
     0.18000     0.39000     0.77335
     0.21000     0.39000     0.80282
     0.24000     0.39000     0.83059
     0.27000     0.39000     0.85639
     0.30000     0.39000     0.87998
     0.33000     0.39000     0.90114
     0.36000     0.39000     0.91963
     0.39000     0.39000     0.93528
     0.42000     0.39000     0.94790
     0.45000     0.39000     0.95734
     0.48000     0.39000     0.96350
     0.51000     0.39000     0.96628
     0.54000     0.39000     0.96563
     0.57000     0.39000     0.96154
     0.60000     0.39000     0.95402
     0.63000     0.39000     0.94313
     0.66000     0.39000     0.92896
     0.69000     0.39000     0.91166
     0.72000     0.39000     0.89137
     0.75000     0.39000     0.86829
     0.78000     0.39000     0.84266
     0.81000     0.39000     0.81473
     0.84000     0.39000     0.78475
     0.87000     0.39000     0.75303
     0.90000     0.39000     0.71986
     0.93000     0.39000     0.68555
     0.96000     0.39000     0.65041
     0.99000     0.39000     0.61474
 
     0.00000     0.42000     0.60738
     0.03000     0.42000     0.61877
     0.06000     0.42000     0.65175
     0.09000     0.42000     0.68592
     0.12000     0.42000     0.71943
     0.15000     0.42000     0.75201
     0.18000     0.42000     0.78339
     0.21000     0.42000     0.81331
     0.24000     0.42000     0.84150
     0.27000     0.42000     0.86771
     0.30000     0.42000     0.89168
     0.33000     0.42000     0.91318
     0.36000     0.42000     0.93199
     0.39000     0.42000     0.94790
     0.42000     0.42000     0.96074
     0.45000     0.42000     0.97036
     0.48000     0.42000     0.97665
     0.51000     0.42000     0.97950
     0.54000     0.42000     0.97887
     0.57000     0.42000     0.97474
     0.60000     0.42000     0.96713
     0.63000     0.42000     0.95610
     0.66000     0.42000     0.94174
     0.69000     0.42000     0.92418
     0.72000     0.42000     0.90359
     0.75000     0.42000     0.88018
     0.78000     0.42000     0.85417
     0.81000     0.42000     0.82581
     0.84000     0.42000     0.79539
     0.87000     0.42000     0.76319
     0.90000     0.42000     0.72953
     0.93000     0.42000     0.69471
     0.96000     0.42000     0.65905
     0.99000     0.42000     0.62285
 
     0.00000     0.45000     0.61300
     0.03000     0.45000     0.62443
     0.06000     0.45000     0.65772
     0.09000     0.45000     0.69225
     0.12000     0.45000     0.72613
     0.15000     0.45000     0.75908
     0.18000     0.45000     0.79082
     0.21000     0.45000     0.82109
     0.24000     0.45000     0.84962
     0.27000     0.45000     0.87614
     0.30000     0.45000     0.90040
     0.33000     0.45000     0.92217
     0.36000     0.45000     0.94122
     0.39000     0.45000     0.95734
     0.42000     0.45000     0.97036
     0.45000     0.45000     0.98013
     0.48000     0.45000     0.98651
     0.51000     0.45000     0.98942
     0.54000     0.45000     0.98880
     0.57000     0.45000     0.98465
     0.60000     0.45000     0.97696
     0.63000     0.45000     0.96581
     0.66000     0.45000     0.95129
     0.69000     0.45000     0.93354
     0.72000     0.45000     0.91272
     0.75000     0.45000     0.88904
     0.78000     0.45000     0.86272
     0.81000     0.45000     0.83404
     0.84000     0.45000     0.80326
     0.87000     0.45000     0.77070
     0.90000     0.45000     0.73665
     0.93000     0.45000     0.70144
     0.96000     0.45000     0.66538
     0.99000     0.45000     0.62878
 
     0.00000     0.48000     0.61648
     0.03000     0.48000     0.62793
     0.06000     0.48000     0.66143
     0.09000     0.48000     0.69622
     0.12000     0.48000     0.73035
     0.15000     0.48000     0.76355
     0.18000     0.48000     0.79554
     0.21000     0.48000     0.82606
     0.24000     0.48000     0.85482
     0.27000     0.48000     0.88157
     0.30000     0.48000     0.90604
     0.33000     0.48000     0.92801
     0.36000     0.48000     0.94723
     0.39000     0.48000     0.96350
     0.42000     0.48000     0.97665
     0.45000     0.48000     0.98651
     0.48000     0.48000     0.99296
     0.51000     0.48000     0.99591
     0.54000     0.48000     0.99531
     0.57000     0.48000     0.99112
     0.60000     0.48000     0.98339
     0.63000     0.48000     0.97215
     0.66000     0.48000     0.95752
     0.69000     0.48000     0.93962
     0.72000     0.48000     0.91863
     0.75000     0.48000     0.89475
     0.78000     0.48000     0.86822
     0.81000     0.48000     0.83931
     0.84000     0.48000     0.80829
     0.87000     0.48000     0.77546
     0.90000     0.48000     0.74115
     0.93000     0.48000     0.70566
     0.96000     0.48000     0.66933
     0.99000     0.48000     0.63246
 
     0.00000     0.51000     0.61776
     0.03000     0.51000     0.62923
     0.06000     0.51000     0.66285
     0.09000     0.51000     0.69777
     0.12000     0.51000     0.73204
     0.15000     0.51000     0.76537
     0.18000     0.51000     0.79750
     0.21000     0.51000     0.82815
     0.24000     0.51000     0.85705
     0.27000     0.51000     0.88392
     0.30000     0.51000     0.90852
     0.33000     0.51000     0.93060
     0.36000     0.51000     0.94992
     0.39000     0.51000     0.96628
     0.42000     0.51000     0.97950
     0.45000     0.51000     0.98942
     0.48000     0.51000     0.99591
     0.51000     0.51000     0.99888
     0.54000     0.51000     0.99828
     0.57000     0.51000     0.99408
     0.60000     0.51000     0.98631
     0.63000     0.51000     0.97502
     0.66000     0.51000     0.96032
     0.69000     0.51000     0.94233
     0.72000     0.51000     0.92124
     0.75000     0.51000     0.89725
     0.78000     0.51000     0.87059
     0.81000     0.51000     0.84154
     0.84000     0.51000     0.81038
     0.87000     0.51000     0.77741
     0.90000     0.51000     0.74295
     0.93000     0.51000     0.70732
     0.96000     0.51000     0.67084
     0.99000     0.51000     0.63383
 
     0.00000     0.54000     0.61682
     0.03000     0.54000     0.62831
     0.06000     0.54000     0.66194
     0.09000     0.54000     0.69687
     0.12000     0.54000     0.73115
     0.15000     0.54000     0.76451
     0.18000     0.54000     0.79666
     0.21000     0.54000     0.82733
     0.24000     0.54000     0.85626
     0.27000     0.54000     0.88316
     0.30000     0.54000     0.90779
     0.33000     0.54000     0.92990
     0.36000     0.54000     0.94924
     0.39000     0.54000     0.96563
     0.42000     0.54000     0.97887
     0.45000     0.54000     0.98880
     0.48000     0.54000     0.99531
     0.51000     0.54000     0.99828
     0.54000     0.54000     0.99768
     0.57000     0.54000     0.99347
     0.60000     0.54000     0.98568
     0.63000     0.54000     0.97437
     0.66000     0.54000     0.95964
     0.69000     0.54000     0.94162
     0.72000     0.54000     0.92050
     0.75000     0.54000     0.89647
     0.78000     0.54000     0.86978
     0.81000     0.54000     0.84069
     0.84000     0.54000     0.80950
     0.87000     0.54000     0.77650
     0.90000     0.54000     0.74202
     0.93000     0.54000     0.70637
     0.96000     0.54000     0.66988
     0.99000     0.54000     0.63286
 
     0.00000     0.57000     0.61367
     0.03000     0.57000     0.62517
     0.06000     0.57000     0.65871
     0.09000     0.57000     0.69352
     0.12000     0.57000     0.72769
     0.15000     0.57000     0.76095
     0.18000     0.57000     0.79301
     0.21000     0.57000     0.82360
     0.24000     0.57000     0.85244
     0.27000     0.57000     0.87928
     0.30000     0.57000     0.90384
     0.33000     0.57000     0.92589
     0.36000     0.57000     0.94519
     0.39000     0.57000     0.96154
     0.42000     0.57000     0.97474
     0.45000     0.57000     0.98465
     0.48000     0.57000     0.99112
     0.51000     0.57000     0.99408
     0.54000     0.57000     0.99347
     0.57000     0.57000     0.98926
     0.60000     0.57000     0.98148
     0.63000     0.57000     0.97018
     0.66000     0.57000     0.95546
     0.69000     0.57000     0.93748
     0.72000     0.57000     0.91639
     0.75000     0.57000     0.89241
     0.78000     0.57000     0.86577
     0.81000     0.57000     0.83676
     0.84000     0.57000     0.80564
     0.87000     0.57000     0.77273
     0.90000     0.57000     0.73835
     0.93000     0.57000     0.70282
     0.96000     0.57000     0.66645
     0.99000     0.57000     0.62957
 
     0.00000     0.60000     0.60832
     0.03000     0.60000     0.61983
     0.06000     0.60000     0.65317
     0.09000     0.60000     0.68774
     0.12000     0.60000     0.72168
     0.15000     0.60000     0.75472
     0.18000     0.60000     0.78657
     0.21000     0.60000     0.81696
     0.24000     0.60000     0.84562
     0.27000     0.60000     0.87229
     0.30000     0.60000     0.89669
     0.33000     0.60000     0.91860
     0.36000     0.60000     0.93778
     0.39000     0.60000     0.95402
     0.42000     0.60000     0.96713
     0.45000     0.60000     0.97696
     0.48000     0.60000     0.98339
     0.51000     0.60000     0.98631
     0.54000     0.60000     0.98568
     0.57000     0.60000     0.98148
     0.60000     0.60000     0.97372
     0.63000     0.60000     0.96246
     0.66000     0.60000     0.94782
     0.69000     0.60000     0.92991
     0.72000     0.60000     0.90893
     0.75000     0.60000     0.88508
     0.78000     0.60000     0.85860
     0.81000     0.60000     0.82976
     0.84000     0.60000     0.79883
     0.87000     0.60000     0.76614
     0.90000     0.60000     0.73198
     0.93000     0.60000     0.69669
     0.96000     0.60000     0.66058
     0.99000     0.60000     0.62396
 
     0.00000     0.63000     0.60083
     0.03000     0.63000     0.61233
     0.06000     0.63000     0.64537
     0.09000     0.63000     0.67958
     0.12000     0.63000     0.71317
     0.15000     0.63000     0.74587
     0.18000     0.63000     0.77739
     0.21000     0.63000     0.80747
     0.24000     0.63000     0.83585
     0.27000     0.63000     0.86224
     0.30000     0.63000     0.88640
     0.33000     0.63000     0.90809
     0.36000     0.63000     0.92706
     0.39000     0.63000     0.94313
     0.42000     0.63000     0.95610
     0.45000     0.63000     0.96581
     0.48000     0.63000     0.97215
     0.51000     0.63000     0.97502
     0.54000     0.63000     0.97437
     0.57000     0.63000     0.97018
     0.60000     0.63000     0.96246
     0.63000     0.63000     0.95129
     0.66000     0.63000     0.93675
     0.69000     0.63000     0.91900
     0.72000     0.63000     0.89820
     0.75000     0.63000     0.87456
     0.78000     0.63000     0.84832
     0.81000     0.63000     0.81975
     0.84000     0.63000     0.78913
     0.87000     0.63000     0.75676
     0.90000     0.63000     0.72296
     0.93000     0.63000     0.68804
     0.96000     0.63000     0.65232
     0.99000     0.63000     0.61610
 
     0.00000     0.66000     0.59127
     0.03000     0.66000     0.60275
     0.06000     0.66000     0.63538
     0.09000     0.66000     0.66912
     0.12000     0.66000     0.70224
     0.15000     0.66000     0.73447
     0.18000     0.66000     0.76556
     0.21000     0.66000     0.79523
     0.24000     0.66000     0.82320
     0.27000     0.66000     0.84923
     0.30000     0.66000     0.87305
     0.33000     0.66000     0.89443
     0.36000     0.66000     0.91314
     0.39000     0.66000     0.92896
     0.42000     0.66000     0.94174
     0.45000     0.66000     0.95129
     0.48000     0.66000     0.95752
     0.51000     0.66000     0.96032
     0.54000     0.66000     0.95964
     0.57000     0.66000     0.95546
     0.60000     0.66000     0.94782
     0.63000     0.66000     0.93675
     0.66000     0.66000     0.92238
     0.69000     0.66000     0.90483
     0.72000     0.66000     0.88428
     0.75000     0.66000     0.86094
     0.78000     0.66000     0.83504
     0.81000     0.66000     0.80684
     0.84000     0.66000     0.77663
     0.87000     0.66000     0.74471
     0.90000     0.66000     0.71138
     0.93000     0.66000     0.67696
     0.96000     0.66000     0.64175
     0.99000     0.66000     0.60607
 
     0.00000     0.69000     0.57973
     0.03000     0.69000     0.59118
     0.06000     0.69000     0.62330
     0.09000     0.69000     0.65644
     0.12000     0.69000     0.68898
     0.15000     0.69000     0.72064
     0.18000     0.69000     0.75118
     0.21000     0.69000     0.78033
     0.24000     0.69000     0.80781
     0.27000     0.69000     0.83338
     0.30000     0.69000     0.85677
     0.33000     0.69000     0.87776
     0.36000     0.69000     0.89613
     0.39000     0.69000     0.91166
     0.42000     0.69000     0.92418
     0.45000     0.69000     0.93354
     0.48000     0.69000     0.93962
     0.51000     0.69000     0.94233
     0.54000     0.69000     0.94162
     0.57000     0.69000     0.93748
     0.60000     0.69000     0.92991
     0.63000     0.69000     0.91900
     0.66000     0.69000     0.90483
     0.69000     0.69000     0.88755
     0.72000     0.69000     0.86732
     0.75000     0.69000     0.84435
     0.78000     0.69000     0.81888
     0.81000     0.69000     0.79115
     0.84000     0.69000     0.76146
     0.87000     0.69000     0.73009
     0.90000     0.69000     0.69736
     0.93000     0.69000     0.66355
     0.96000     0.69000     0.62899
     0.99000     0.69000     0.59397
 
     0.00000     0.72000     0.56633
     0.03000     0.72000     0.57774
     0.06000     0.72000     0.60925
     0.09000     0.72000     0.64167
     0.12000     0.72000     0.67352
     0.15000     0.72000     0.70451
     0.18000     0.72000     0.73440
     0.21000     0.72000     0.76292
     0.24000     0.72000     0.78981
     0.27000     0.72000     0.81483
     0.30000     0.72000     0.83771
     0.33000     0.72000     0.85824
     0.36000     0.72000     0.87619
     0.39000     0.72000     0.89137
     0.42000     0.72000     0.90359
     0.45000     0.72000     0.91272
     0.48000     0.72000     0.91863
     0.51000     0.72000     0.92124
     0.54000     0.72000     0.92050
     0.57000     0.72000     0.91639
     0.60000     0.72000     0.90893
     0.63000     0.72000     0.89820
     0.66000     0.72000     0.88428
     0.69000     0.72000     0.86732
     0.72000     0.72000     0.84748
     0.75000     0.72000     0.82496
     0.78000     0.72000     0.80000
     0.81000     0.72000     0.77284
     0.84000     0.72000     0.74377
     0.87000     0.72000     0.71307
     0.90000     0.72000     0.68103
     0.93000     0.72000     0.64796
     0.96000     0.72000     0.61416
     0.99000     0.72000     0.57992
 
     0.00000     0.75000     0.55119
     0.03000     0.75000     0.56254
     0.06000     0.75000     0.59335
     0.09000     0.75000     0.62496
     0.12000     0.75000     0.65601
     0.15000     0.75000     0.68622
     0.18000     0.75000     0.71536
     0.21000     0.75000     0.74317
     0.24000     0.75000     0.76938
     0.27000     0.75000     0.79376
     0.30000     0.75000     0.81606
     0.33000     0.75000     0.83605
     0.36000     0.75000     0.85353
     0.39000     0.75000     0.86829
     0.42000     0.75000     0.88018
     0.45000     0.75000     0.88904
     0.48000     0.75000     0.89475
     0.51000     0.75000     0.89725
     0.54000     0.75000     0.89647
     0.57000     0.75000     0.89241
     0.60000     0.75000     0.88508
