     0.58000     0.10059
     0.60000     0.09333
     0.62000     0.08518
     0.64000     0.07645
     0.66000     0.06749
     0.68000     0.05861
     0.70000     0.05006
     0.72000     0.04206
     0.74000     0.03476
     0.76000     0.02827
     0.78000     0.02261
     0.80000     0.01779
     0.82000     0.01377
     0.84000     0.01049
     0.86000     0.00785
     0.88000     0.00577
     0.90000     0.00415
     0.92000     0.00290
     0.94000     0.00194
     0.96000     0.00118
     0.98000     0.00056
     1.00000     0.00000
 
 
     0.00000     0.00000
     0.02000     0.00128
     0.04000     0.00264
     0.06000     0.00415
     0.08000     0.00588
     0.10000     0.00790
     0.12000     0.01028
     0.14000     0.01308
     0.16000     0.01635
     0.18000     0.02013
     0.20000     0.02446
     0.22000     0.02932
     0.24000     0.03470
     0.26000     0.04055
     0.28000     0.04680
     0.30000     0.05335
     0.32000     0.06006
     0.34000     0.06678
     0.36000     0.07334
     0.38000     0.07953
     0.40000     0.08519
     0.42000     0.09011
     0.44000     0.09414
     0.46000     0.09712
     0.48000     0.09896
     0.50000     0.09958
     0.52000     0.09896
     0.54000     0.09712
     0.56000     0.09414
     0.58000     0.09011
     0.60000     0.08519
     0.62000     0.07953
     0.64000     0.07334
     0.66000     0.06678
     0.68000     0.06006
     0.70000     0.05335
     0.72000     0.04680
     0.74000     0.04055
     0.76000     0.03470
     0.78000     0.02932
     0.80000     0.02446
     0.82000     0.02013
     0.84000     0.01635
     0.86000     0.01308
     0.88000     0.01028
     0.90000     0.00790
     0.92000     0.00588
     0.94000     0.00415
     0.96000     0.00264
     0.98000     0.00128
     1.00000     0.00000
 
 
     0.00000     0.00000
     0.02000     0.00198
     0.04000     0.00402
     0.06000     0.00619
     0.08000     0.00853
     0.10000     0.01112
     0.12000     0.01398
     0.14000     0.01716
     0.16000     0.02068
     0.18000     0.02455
     0.20000     0.02878
     0.22000     0.03335
     0.24000     0.03822
     0.26000     0.04334
     0.28000     0.04864
     0.30000     0.05404
     0.32000     0.05943
     0.34000     0.06470
     0.36000     0.06974
     0.38000     0.07442
     0.40000     0.07863
     0.42000     0.08225
     0.44000     0.08518
     0.46000     0.08733
     0.48000     0.08865
     0.50000     0.08910
     0.52000     0.08865
     0.54000     0.08733
     0.56000     0.08518
     0.58000     0.08225
     0.60000     0.07863
     0.62000     0.07442
     0.64000     0.06974
     0.66000     0.06470
     0.68000     0.05943
     0.70000     0.05404
     0.72000     0.04864
     0.74000     0.04334
     0.76000     0.03822
     0.78000     0.03335
     0.80000     0.02878
     0.82000     0.02455
     0.84000     0.02068
     0.86000     0.01716
     0.88000     0.01398
     0.90000     0.01112
     0.92000     0.00853
     0.94000     0.00619
     0.96000     0.00402
     0.98000     0.00198
     1.00000     0.00000
 
 
     0.00000     0.00000
     0.02000     0.00252
     0.04000     0.00509
     0.06000     0.00774
     0.08000     0.01053
     0.10000     0.01348
     0.12000     0.01662
     0.14000     0.01998
     0.16000     0.02356
     0.18000     0.02737
     0.20000     0.03139
     0.22000     0.03561
     0.24000     0.03998
     0.26000     0.04447
     0.28000     0.04901
     0.30000     0.05354
     0.32000     0.05798
     0.34000     0.06226
     0.36000     0.06630
     0.38000     0.07000
     0.40000     0.07329
     0.42000     0.07610
     0.44000     0.07835
     0.46000     0.08000
     0.48000     0.08101
     0.50000     0.08135
     0.52000     0.08101
     0.54000     0.08000
     0.56000     0.07835
     0.58000     0.07610
     0.60000     0.07329
     0.62000     0.07000
     0.64000     0.06630
     0.66000     0.06226
     0.68000     0.05798
     0.70000     0.05354
     0.72000     0.04901
     0.74000     0.04447
     0.76000     0.03998
     0.78000     0.03561
     0.80000     0.03139
     0.82000     0.02737
     0.84000     0.02356
     0.86000     0.01998
     0.88000     0.01662
     0.90000     0.01348
     0.92000     0.01053
     0.94000     0.00774
     0.96000     0.00509
     0.98000     0.00252
     1.00000     0.00000
 
 
     0.00000     0.00000
     0.02000     0.00289
     0.04000     0.00582
     0.06000     0.00880
     0.08000     0.01186
     0.10000     0.01503
     0.12000     0.01833
     0.14000     0.02175
     0.16000     0.02530
     0.18000     0.02899
     0.20000     0.03279
     0.22000     0.03668
     0.24000     0.04063
     0.26000     0.04461
     0.28000     0.04857
     0.30000     0.05246
     0.32000     0.05622
     0.34000     0.05980
     0.36000     0.06313
     0.38000     0.06617
     0.40000     0.06884
     0.42000     0.07110
     0.44000     0.07291
     0.46000     0.07424
     0.48000     0.07504
     0.50000     0.07531
     0.52000     0.07504
     0.54000     0.07424
     0.56000     0.07291
     0.58000     0.07110
     0.60000     0.06884
     0.62000     0.06617
     0.64000     0.06313
     0.66000     0.05980
     0.68000     0.05622
     0.70000     0.05246
     0.72000     0.04857
     0.74000     0.04461
     0.76000     0.04063
     0.78000     0.03668
     0.80000     0.03279
     0.82000     0.02899
     0.84000     0.02530
     0.86000     0.02175
     0.88000     0.01833
     0.90000     0.01503
     0.92000     0.01186
     0.94000     0.00880
     0.96000     0.00582
     0.98000     0.00289
     1.00000     0.00000
 
 
     0.00000     0.00000
     0.02000     0.00313
     0.04000     0.00627
     0.06000     0.00945
     0.08000     0.01267
     0.10000     0.01596
     0.12000     0.01931
     0.14000     0.02273
     0.16000     0.02622
     0.18000     0.02976
     0.20000     0.03335
     0.22000     0.03696
     0.24000     0.04058
     0.26000     0.04416
     0.28000     0.04767
     0.30000     0.05108
     0.32000     0.05434
     0.34000     0.05741
     0.36000     0.06024
     0.38000     0.06280
     0.40000     0.06504
     0.42000     0.06693
     0.44000     0.06843
     0.46000     0.06953
     0.48000     0.07019
     0.50000     0.07041
     0.52000     0.07019
     0.54000     0.06953
     0.56000     0.06843
     0.58000     0.06693
     0.60000     0.06504
     0.62000     0.06280
     0.64000     0.06024
     0.66000     0.05741
     0.68000     0.05434
     0.70000     0.05108
     0.72000     0.04767
     0.74000     0.04416
     0.76000     0.04058
     0.78000     0.03696
     0.80000     0.03335
     0.82000     0.02976
     0.84000     0.02622
     0.86000     0.02273
     0.88000     0.01931
     0.90000     0.01596
     0.92000     0.01267
     0.94000     0.00945
     0.96000     0.00627
     0.98000     0.00313
     1.00000     0.00000
 
 
     0.00000     0.00000
     0.02000     0.00325
     0.04000     0.00651
     0.06000     0.00979
     0.08000     0.01309
     0.10000     0.01641
     0.12000     0.01977
     0.14000     0.02314
     0.16000     0.02654
     0.18000     0.02995
     0.20000     0.03335
     0.22000     0.03673
     0.24000     0.04006
     0.26000     0.04333
     0.28000     0.04650
     0.30000     0.04954
     0.32000     0.05242
     0.34000     0.05512
     0.36000     0.05759
     0.38000     0.05980
     0.40000     0.06173
     0.42000     0.06335
     0.44000     0.06463
     0.46000     0.06556
     0.48000     0.06613
     0.50000     0.06632
     0.52000     0.06613
     0.54000     0.06556
     0.56000     0.06463
     0.58000     0.06335
     0.60000     0.06173
     0.62000     0.05980
     0.64000     0.05759
     0.66000     0.05512
     0.68000     0.05242
     0.70000     0.04954
     0.72000     0.04650
     0.74000     0.04333
     0.76000     0.04006
     0.78000     0.03673
     0.80000     0.03335
     0.82000     0.02995
     0.84000     0.02654
     0.86000     0.02314
     0.88000     0.01977
     0.90000     0.01641
     0.92000     0.01309
     0.94000     0.00979
     0.96000     0.00651
     0.98000     0.00325
     1.00000     0.00000
 
 
     0.00000     0.00000
     0.02000     0.00330
     0.04000     0.00661
     0.06000     0.00991
     0.08000     0.01323
     0.10000     0.01654
     0.12000     0.01985
     0.14000     0.02316
     0.16000     0.02646
     0.18000     0.02973
     0.20000     0.03296
     0.22000     0.03614
     0.24000     0.03925
     0.26000     0.04226
     0.28000     0.04516
     0.30000     0.04792
     0.32000     0.05052
     0.34000     0.05293
     0.36000     0.05513
     0.38000     0.05708
     0.40000     0.05878
     0.42000     0.06020
     0.44000     0.06133
     0.46000     0.06214
     0.48000     0.06263
     0.50000     0.06279
     0.52000     0.06263
     0.54000     0.06214
     0.56000     0.06133
     0.58000     0.06020
     0.60000     0.05878
     0.62000     0.05708
     0.64000     0.05513
     0.66000     0.05293
     0.68000     0.05052
     0.70000     0.04792
     0.72000     0.04516
     0.74000     0.04226
     0.76000     0.03925
     0.78000     0.03614
     0.80000     0.03296
     0.82000     0.02973
     0.84000     0.02646
     0.86000     0.02316
     0.88000     0.01985
     0.90000     0.01654
     0.92000     0.01323
     0.94000     0.00991
     0.96000     0.00661
     0.98000     0.00330
     1.00000     0.00000
 
 
